ax,ay,az,gx,gy,gz,heartRate,timestamp
1.9441509246826172,-0.3495635986328125,9.68484115600586,-0.053264617919921875,0.0170440673828125,0.045806884765625,77,13:01:17 611430
1.0989713668823242,-1.2186851501464844,9.465764999389648,0.020239830017089844,0.023435592651367188,-0.054329872131347656,77,13:01:18 437480
1.0594663619995117,-1.3336105346679688,9.563929557800293,0.0031957626342773438,-0.041545867919921875,0.009587287902832031,77,13:01:19 502446
1.1312942504882812,-1.479660987854004,9.706389427185059,-0.014913558959960938,0.010652542114257812,0.005326271057128906,77,13:01:20 373444
1.1157312393188477,-1.4712810516357422,9.778217315673828,-0.00852203369140625,0.0021305084228515625,0.010652542114257812,77,13:01:21 360673
1.015172004699707,-1.6556406021118164,9.52681827545166,0,-0.0010652542114257812,0.00852203369140625,77,13:01:22 730727
0.9110212326049805,-1.6293039321899414,9.548367500305176,-0.012783050537109375,0.005326271057128906,-0.00852203369140625,77,13:01:23 188651
1.0175666809082031,-1.6508522033691406,9.602238655090332,-0.0063915252685546875,-0.005326271057128906,-0.00852203369140625,77,13:01:24 164920
1.0367202758789062,-1.737046241760254,9.656109809875488,-0.011717796325683594,0.005326271057128906,0.009587287902832031,77,13:01:25 411979
0.9613008499145508,-1.7801427841186523,9.753077507019043,0,0,0.013848304748535156,76,13:01:26 157355
0.9110212326049805,-1.7322568893432617,9.45618724822998,0.004261016845703125,-0.0021305084228515625,0.0021305084228515625,76,13:01:27 235323
0.9672861099243164,-1.6700057983398438,9.554352760314941,-0.01597881317138672,0.007456779479980469,-0.021305084228515625,76,13:01:28 159957
1.103759765625,-1.6700057983398438,9.672869682312012,-0.0063915252685546875,0.007456779479980469,-0.00852203369140625,77,13:01:29 187034
1.041508674621582,-1.7538061141967773,9.719557762145996,0,0.0010652542114257812,0.0063915252685546875,77,13:01:30 527460
0.9337663650512695,-1.7933111190795898,9.669278144836426,-0.010652542114257812,0,0.01597881317138672,77,13:01:31 649065
0.9265842437744141,-1.6927518844604492,9.519636154174805,-0.00852203369140625,0.0031957626342773438,-0.004261016845703125,77,13:01:32 112471
0.9864406585693359,-1.6915550231933594,9.445413589477539,-0.0063915252685546875,0.0031957626342773438,-0.011717796325683594,79,13:01:33 318924
0.9972152709960938,-1.7585945129394531,9.768640518188477,-0.007456779479980469,0.004261016845703125,-0.0031957626342773438,79,13:01:34 111512
-33.25288391113281,5.524788856506348,8.855224609375,0,-0.0031957626342773438,0.014913558959960938,79,13:01:35 631003
-10.130175590515137,-39.226600646972656,-6.056317329406738,-0.5358438491821289,0.7489032745361328,-4.07689094543457,79,13:01:36 108439
-38.337127685546875,2.60137939453125,-30.884944915771484,-6.169134140014648,-8.154847145080566,-0.853302001953125,79,13:01:37 286603
1.0079889297485352,-3.1664276123046875,5.695979118347168,2.7154417037963867,4.446549415588379,10.598638534545898,79,13:01:38 088831
1.2354450225830078,-5.543942451477051,8.590657234191895,0.2578010559082031,-0.9044370651245117,0.12996578216552734,79,13:01:39 157276
-0.7326478958129883,-3.3603639602661133,8.986909866333008,0.5923042297363281,1.3465347290039062,0.16831684112548828,79,13:01:40 248103
-0.44054603576660156,-3.9685096740722656,8.912687301635742,-0.10865974426269531,-0.05113410949707031,0.01810932159423828,79,13:01:41 061285
-0.6081457138061523,-4.257019996643066,8.778607368469238,0.0021305084228515625,0.010652542114257812,-0.024501800537109375,79,13:01:42 022511
-0.4728689193725586,-4.39469051361084,8.701991081237793,0.004261016845703125,0.04900360107421875,-0.01597881317138672,79,13:01:43 003703
-0.31724071502685547,-4.786154747009277,8.661288261413574,0.053264617919921875,-0.057525634765625,-0.07563591003417969,79,13:01:44 245669
-0.30048084259033203,-4.740663528442383,8.670865058898926,-0.024501800537109375,-0.0010652542114257812,0.0031957626342773438,79,13:01:45 252506
1.5215606689453125,-4.088223457336426,8.389537811279297,0.04367637634277344,0.004261016845703125,0.025567054748535156,79,13:01:46 183947
-0.6069478988647461,-5.82526969909668,7.915472030639648,0.3930940628051758,-0.42398738861083984,1.0109663009643555,79,13:01:47 201941
-1.4018478393554688,-7.556330680847168,6.6656599044799805,0.5230598449707031,0.20347118377685547,0.4048128128051758,79,13:01:48 058105
2.4613142013549805,-9.032401084899902,-1.347975730895996,-0.2428874969482422,-0.2066669464111328,-0.3515472412109375,79,13:01:49 150745
1.417409896850586,-3.523174285888672,-9.016838073730469,-1.407257080078125,0.0010652542114257812,0.2695198059082031,79,13:01:50 085788
2.845595359802246,-6.559115409851074,-6.954170227050781,0.6349163055419922,0.6157407760620117,-0.13955307006835938,79,13:01:51 300430
2.5127906799316406,-7.276200294494629,-6.437006950378418,0.4218568801879883,-0.09907245635986328,0.3334379196166992,79,13:01:51 982133
2.4505395889282227,-7.158881187438965,-6.259830474853516,-0.1033334732055664,0.20453643798828125,0.21199321746826172,79,13:01:53 141373
2.3918800354003906,-7.763435363769531,-6.118568420410156,0,0.021305084228515625,0.004261016845703125,79,13:01:54 267969
2.4900455474853516,-7.532387733459473,-5.792946815490723,0.0809621810913086,-0.02982807159423828,-0.02982807159423828,79,13:01:55 066982
2.9820690155029297,-7.535979270935059,-5.676824569702148,-0.034089088439941406,0.03941535949707031,0.00852203369140625,79,13:01:56 526113
2.904254913330078,-7.383942604064941,-5.786961555480957,0.09694194793701172,0.01810932159423828,-0.025567054748535156,79,13:01:59 062763
2.8862972259521484,-7.653298377990723,-5.545139312744141,0.03515434265136719,0.0021305084228515625,0.009587287902832031,79,13:01:59 290737
3.064671516418457,-8.050747871398926,-5.0626935958862305,0,0.011717796325683594,0.012783050537109375,79,13:01:59 494317
-1.4221982955932617,-9.173663139343262,4.248640060424805,0.41333484649658203,-0.3110666275024414,-0.019174575805664062,79,13:01:59 949374
1.8340139389038086,1.1025629043579102,10.537202835083008,-0.8692817687988281,1.3444042205810547,-0.08415794372558594,79,13:02:00 924145
-0.32202911376953125,-0.3974494934082031,10.11581039428711,-0.27910709381103516,0.5411701202392578,0.7030954360961914,79,13:02:01 856652
-0.6081457138061523,-0.8020811080932617,9.817723274230957,-0.20347118377685547,0.13635730743408203,-0.024501800537109375,79,13:02:02 933040
-0.7877159118652344,-1.6173324584960938,9.675263404846191,-0.04367637634277344,-0.010652542114257812,0.005326271057128906,79,13:02:03 894964
-1.048691749572754,-1.828028678894043,9.64533519744873,-0.00852203369140625,0.07883167266845703,-0.024501800537109375,79,13:02:04 917626
-0.8116588592529297,-1.765777587890625,9.549564361572266,-0.024501800537109375,0.024501800537109375,-0.0287628173828125,79,13:02:05 838943
-0.708704948425293,-2.3020944595336914,9.501678466796875,-0.021305084228515625,-0.03835010528564453,-0.045806884765625,79,13:02:06 863082
-0.7817306518554688,-1.98126220703125,9.561535835266113,0.031958580017089844,0.11611652374267578,-0.06498241424560547,79,13:02:07 887148
-0.7769412994384766,-2.0159788131713867,9.608223915100098,-0.007456779479980469,0.007456779479980469,-0.0010652542114257812,79,13:02:08 922743
-0.9924259185791016,-2.1117496490478516,9.489706993103027,-0.004261016845703125,0.007456779479980469,-0.0170440673828125,79,13:02:09 734668
-0.9529209136962891,-1.9908390045166016,9.54716968536377,0,0.0010652542114257812,0.009587287902832031,79,13:02:10 739360
-0.9086265563964844,-1.9800643920898438,9.602238655090332,-0.009587287902832031,-0.011717796325683594,0.03941535949707031,79,13:02:11 781152
-0.98284912109375,-2.073441505432129,9.629772186279297,-0.00852203369140625,-0.025567054748535156,-0.025567054748535156,79,13:02:12 801120
-0.9936237335205078,-2.138087272644043,9.440624237060547,-0.004261016845703125,-0.011717796325683594,0.005326271057128906,79,13:02:13 832604
-1.0283403396606445,-2.0506954193115234,9.561535835266113,-0.01597881317138672,0.0063915252685546875,0,79,13:02:14 748552
-0.9373579025268555,-2.1117496490478516,9.542381286621094,-0.010652542114257812,0.0010652542114257812,-0.004261016845703125,79,13:02:15 867927
-1.0881977081298828,-2.256603240966797,9.584280967712402,0.007456779479980469,0,0.004261016845703125,79,13:02:16 813236
-0.855952262878418,-2.1165380477905273,9.559141159057617,-0.0031957626342773438,-0.04367637634277344,-0.012783050537109375,79,13:02:17 826491
-0.9648923873901367,-2.164423942565918,9.536396026611328,-0.0031957626342773438,-0.0021305084228515625,-0.026632308959960938,79,13:02:18 743027
-0.9732723236083984,-2.1991405487060547,9.512453079223633,0.011717796325683594,0.030893325805664062,-0.0010652542114257812,79,13:02:19 795132
-1.0163688659667969,-2.284137725830078,9.579492568969727,0.010652542114257812,0.007456779479980469,0.0031957626342773438,79,13:02:20 705449
-0.9577093124389648,-2.3942737579345703,9.586675643920898,-0.0170440673828125,-0.013848304748535156,0.0031957626342773438,79,13:02:21 826995
-0.9553155899047852,-2.230266571044922,9.52562141418457,-0.0010652542114257812,-0.030893325805664062,0.01597881317138672,78,13:02:22 737761
-0.9720754623413086,-2.2039289474487305,9.434638977050781,-0.019174575805664062,-0.007456779479980469,0.0010652542114257812,78,13:02:23 759825
-0.9900321960449219,-2.2697715759277344,9.435835838317871,-0.033023834228515625,-0.019174575805664062,0,78,13:02:24 680363
-0.920598030090332,-2.249420166015625,9.602238655090332,0.0010652542114257812,0.012783050537109375,0,78,13:02:25 808150
-0.8775014877319336,-2.2745609283447266,9.614209175109863,0.0021305084228515625,-0.012783050537109375,0.004261016845703125,78,13:02:26 630275
-1.0283403396606445,-2.401456832885742,9.402316093444824,-0.030893325805664062,0,-0.01810932159423828,78,13:02:28 061657
-0.9972152709960938,-2.4242029190063477,9.435835838317871,-0.014913558959960938,0.02982807159423828,-0.00852203369140625,78,13:02:28 820197
-0.9253864288330078,-2.5247621536254883,9.431047439575195,-0.031958580017089844,0.042611122131347656,0.007456779479980469,78,13:02:29 800537
-0.9110212326049805,-2.5127906799316406,9.508861541748047,-0.011717796325683594,0.0021305084228515625,0,78,13:02:31 029647
-0.9840459823608398,-2.470890998840332,9.518438339233398,0.0170440673828125,-0.022370338439941406,0.010652542114257812,78,13:02:31 957660
-0.8487701416015625,-2.590604782104492,9.4071044921875,0.033023834228515625,-0.00852203369140625,0.020239830017089844,78,13:02:32 770746
-0.678776741027832,-2.6839818954467773,9.401119232177734,0,-0.0021305084228515625,-0.0010652542114257812,78,13:02:34 213124
-0.7134933471679688,-2.784541130065918,9.498086929321289,-0.0063915252685546875,0.007456779479980469,0.0021305084228515625,79,13:02:34 645216
-0.7865190505981445,-2.7713727951049805,9.438230514526367,0.011717796325683594,0.005326271057128906,0.007456779479980469,78,13:02:35 739740
-0.8786983489990234,-2.749823570251465,9.30534839630127,-0.0010652542114257812,0,-0.0021305084228515625,79,13:02:36 969028
-0.7506046295166016,-2.692361831665039,9.435835838317871,0.012783050537109375,-0.0031957626342773438,-0.004261016845703125,79,13:02:37 977246
-0.6703968048095703,-2.812075614929199,9.437033653259277,0,0.011717796325683594,0.00852203369140625,79,13:02:39 131939
-0.5686397552490234,-2.7977094650268555,9.40471076965332,-0.01810932159423828,0,0.011717796325683594,79,13:02:40 451055
-0.7697591781616211,-2.741443634033203,9.47414493560791,-0.0010652542114257812,-0.0021305084228515625,0.0010652542114257812,79,13:02:40 720785
-0.8631353378295898,-2.7869348526000977,9.26464557647705,0.0021305084228515625,-0.01597881317138672,-0.02769756317138672,78,13:02:41 685884
-0.8631353378295898,-2.7378530502319336,9.362811088562012,0.0287628173828125,-0.014913558959960938,-0.009587287902832031,78,13:02:42 846185
-0.7685613632202148,-2.907846450805664,9.392739295959473,-0.02982807159423828,0.014913558959960938,-0.005326271057128906,78,13:02:43 834100
-0.8236303329467773,-2.8515806198120117,9.4071044921875,0.0010652542114257812,-0.0010652542114257812,-0.004261016845703125,78,13:02:44 752627
-0.7697591781616211,-2.810877799987793,9.28739070892334,-0.02982807159423828,-0.05965614318847656,-0.03621959686279297,78,13:02:45 774065
-0.8547554016113281,-2.840806007385254,9.293376922607422,0,-0.00852203369140625,-0.020239830017089844,78,13:02:46 902065
-0.8320102691650391,-2.8886919021606445,9.35682487487793,-0.00852203369140625,0.023435592651367188,0.0010652542114257812,79,13:02:47 822612
-0.7829275131225586,-2.8970718383789062,9.420273780822754,-0.013848304748535156,0.005326271057128906,-0.0031957626342773438,79,13:02:48 747650
-0.6656074523925781,-2.9174232482910156,9.443018913269043,0.011717796325683594,-0.0063915252685546875,0.013848304748535156,79,13:02:49 881684
2.2733631134033203,-3.2753677368164062,9.032401084899902,-0.014913558959960938,-0.014913558959960938,-0.011717796325683594,80,13:02:50 896118
2.306882858276367,-3.3340272903442383,8.852829933166504,-0.045806884765625,-0.019174575805664062,-0.007456779479980469,80,13:02:51 717977
2.314065933227539,-3.3627586364746094,8.871984481811523,-0.022370338439941406,0.004261016845703125,-0.0010652542114257812,80,13:02:52 738770
2.2458295822143555,-3.1400909423828125,9.123383522033691,-0.005326271057128906,-0.009587287902832031,-0.0031957626342773438,80,13:02:53 762336
2.1141443252563477,-3.1999473571777344,9.013246536254883,-0.0063915252685546875,0.009587287902832031,0.004261016845703125,80,13:02:54 581783
2.215900421142578,-3.142484664916992,8.986909866333008,-0.00852203369140625,-0.0021305084228515625,0,80,13:02:55 811342
2.353571891784668,-3.1975536346435547,8.947403907775879,0,0.007456779479980469,-0.004261016845703125,80,13:02:56 959108
2.1440725326538086,-3.4513463973999023,8.961770057678223,-0.009587287902832031,0.0063915252685546875,-0.025567054748535156,80,13:02:57 476470
2.0782299041748047,-3.5016260147094727,9.018034934997559,-0.01597881317138672,0.023435592651367188,-0.022370338439941406,80,13:02:58 574807
1.9477424621582031,-3.4166297912597656,8.943812370300293,0.02769756317138672,-0.007456779479980469,0.0021305084228515625,80,13:02:59 496911
2.1811838150024414,-3.3855037689208984,8.789381980895996,-0.041545867919921875,-0.00852203369140625,0.00852203369140625,80,13:03:00 828530
2.194352149963379,-3.5459203720092773,8.946207046508789,-0.0170440673828125,0.0170440673828125,-0.02982807159423828,80,13:03:01 457149
2.1428756713867188,-3.587820053100586,9.000078201293945,-0.022370338439941406,0.0010652542114257812,-0.0010652542114257812,80,13:03:02 674904
1.9609107971191406,-3.5447235107421875,8.909095764160156,-0.01597881317138672,-0.01810932159423828,0.0010652542114257812,80,13:03:03 489978
2.006402015686035,-3.5818347930908203,8.873181343078613,-0.010652542114257812,0.0031957626342773438,0.012783050537109375,80,13:03:04 619850
2.22308349609375,-3.4836692810058594,8.794170379638672,0.011717796325683594,0.0170440673828125,-0.0010652542114257812,80,13:03:05 545464
2.2027320861816406,-3.5602855682373047,8.894729614257812,-0.05006885528564453,0.010652542114257812,0.023435592651367188,81,13:03:06 566644
2.0255556106567383,-3.5052175521850586,8.97613525390625,-0.04367637634277344,0.010652542114257812,-0.019174575805664062,81,13:03:07 589685
1.9106311798095703,-3.430994987487793,8.968952178955078,0.010652542114257812,0.011717796325683594,-0.0031957626342773438,81,13:03:08 510708
2.0459070205688477,-3.4513463973999023,8.922264099121094,0.005326271057128906,-0.019174575805664062,0.013848304748535156,81,13:03:09 870046
2.1692123413085938,-3.460923194885254,8.979726791381836,-0.012783050537109375,0.005326271057128906,-0.01597881317138672,81,13:03:10 761152
2.0602731704711914,-3.5602855682373047,8.985712051391602,-0.00852203369140625,-0.009587287902832031,-0.013848304748535156,81,13:03:11 580340
1.9333763122558594,-3.5746517181396484,9.012049674987793,0.013848304748535156,-0.011717796325683594,0.007456779479980469,81,13:03:12 604075
1.8555622100830078,-3.595003128051758,8.845647811889648,0.005326271057128906,0.005326271057128906,0.013848304748535156,81,13:03:13 525946
2.029147148132324,-3.496837615966797,8.911490440368652,-0.004261016845703125,0.004261016845703125,0.0021305084228515625,81,13:03:14 552537
2.1189327239990234,-3.5483150482177734,8.85402774810791,-0.004261016845703125,0,-0.009587287902832031,81,13:03:15 882315
1.8926734924316406,-3.53275203704834,8.960572242736816,-0.02982807159423828,0.0021305084228515625,-0.005326271057128906,81,13:03:16 700456
1.6771888732910156,-3.586623191833496,9.04676628112793,-0.0021305084228515625,0.01810932159423828,-0.0010652542114257812,81,13:03:17 519716
1.9297847747802734,-3.484866142272949,8.980923652648926,0.02982807159423828,-0.007456779479980469,0.0170440673828125,82,13:03:18 558561
2.072244644165039,-3.499232292175293,9.009654998779297,-0.019174575805664062,0.004261016845703125,-0.007456779479980469,82,13:03:19 406350
-0.23583602905273438,-3.320858955383301,9.437033653259277,-0.03728485107421875,-0.024501800537109375,0.01810932159423828,82,13:03:20 475872
-1.8364086151123047,-1.6412744522094727,9.395133018493652,-0.005326271057128906,-0.004261016845703125,-0.010652542114257812,94,15:05:22 972287
-1.939361572265625,-1.5826148986816406,9.383162498474121,0.023435592651367188,0.019174575805664062,0.0170440673828125,94,15:05:22 976710
-1.8495769500732422,-1.726271629333496,9.452595710754395,0,0,-0.0063915252685546875,94,15:05:22 979014
-1.919011116027832,-1.6795835494995117,9.440624237060547,0.004261016845703125,-0.004261016845703125,-0.004261016845703125,94,15:05:22 983391
-1.8878850936889648,-1.6281061172485352,9.449005126953125,0.009587287902832031,0.005326271057128906,-0.0063915252685546875,94,15:05:22 986828
-1.8986597061157227,-1.6209230422973633,9.3855562210083,-0.010652542114257812,-0.005326271057128906,0,94,15:05:22 989854
